,Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Description,Rating,Reviews,Images,Last Visited
887,Unisex adidas Originals Marathon Tech Shoes,EE4928,11999,7199,40,Adidas,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The rugged upper mixes breathable mesh and suede overlays with iconic 3-Stripes branding. A midfoot webbing print highlights the addition of responsive Boost cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-EE4928/Unisex_ORIGINALS_SHOES_LOW_EE4928_1.jpg"",""https://content.adidas.co.in/static/Product-EE4928/Unisex_ORIGINALS_SHOES_LOW_EE4928_2.jpg"",""https://content.adidas.co.in/static/Product-EE4928/Unisex_ORIGINALS_SHOES_LOW_EE4928_3.jpg"",""https://content.adidas.co.in/static/Product-EE4928/Unisex_ORIGINALS_SHOES_LOW_EE4928_4.jpg"",""https://content.adidas.co.in/static/Product-EE4928/Unisex_ORIGINALS_SHOES_LOW_EE4928_5.jpg"",""https://content.adidas.co.in/static/Product-EE4928/Unisex_ORIGINALS_SHOES_LOW_EE4928_6.jpg""]",2020-04-13T15:06:49
919,Men's adidas Running SenseBoost GO Shoes,G26939,11999,7199,40,Adidas,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step. ",0,0,"[""https://content.adidas.co.in/static/Product-G26939/Men_RUNNING_SHOES_LOW_G26939_1.jpg"",""https://content.adidas.co.in/static/Product-G26939/Men_RUNNING_SHOES_LOW_G26939_2.jpg"",""https://content.adidas.co.in/static/Product-G26939/Men_RUNNING_SHOES_LOW_G26939_3.jpg"",""https://content.adidas.co.in/static/Product-G26939/Men_RUNNING_SHOES_LOW_G26939_4.jpg"",""https://content.adidas.co.in/static/Product-G26939/Men_RUNNING_SHOES_LOW_G26939_5.jpg"",""https://content.adidas.co.in/static/Product-G26939/Men_RUNNING_SHOES_LOW_G26939_6.jpg""]",2020-04-13T15:06:51
906,Men's adidas Running Solar Drive 19 Shoes,EF0786,11999,7199,40,Adidas,Feel confident on your daily run. These men's shoes have a breathable mesh upper that's designed for an irritation-free fit. A Solar Propulsion Rail helps to guide the foot from touchdown to toe-off. Responsive cushioning returns energy to your stride.  ,0,0,"[""https://content.adidas.co.in/static/Product-EF0786/Men_RUNNING_SHOES_LOW_EF0786_1.jpg"",""https://content.adidas.co.in/static/Product-EF0786/Men_RUNNING_SHOES_LOW_EF0786_2.jpg"",""https://content.adidas.co.in/static/Product-EF0786/Men_RUNNING_SHOES_LOW_EF0786_3.jpg"",""https://content.adidas.co.in/static/Product-EF0786/Men_RUNNING_SHOES_LOW_EF0786_4.jpg"",""https://content.adidas.co.in/static/Product-EF0786/Men_RUNNING_SHOES_LOW_EF0786_5.jpg"",""https://content.adidas.co.in/static/Product-EF0786/Men_RUNNING_SHOES_LOW_EF0786_6.jpg""]",2020-04-13T15:06:50
2542,Men's adidas Training Pureboost Trainer Shoes,DB3390,11999,7199,40,Adidas,"Made for running and cross training, these versatile shoes have a breathable knit upper. A strap at the ankle lends extra support. Responsive cushioning provides endless energy return with every stride.",0,0,"[""https://content.adidas.co.in/static/Product-DB3390/Men_TRAINING_SHOES_LOW_DB3390_1.jpg"",""https://content.adidas.co.in/static/Product-DB3390/Men_TRAINING_SHOES_LOW_DB3390_2.jpg"",""https://content.adidas.co.in/static/Product-DB3390/Men_TRAINING_SHOES_LOW_DB3390_3.jpg"",""https://content.adidas.co.in/static/Product-DB3390/Men_TRAINING_SHOES_LOW_DB3390_4.jpg"",""https://content.adidas.co.in/static/Product-DB3390/Men_TRAINING_SHOES_LOW_DB3390_5.jpg"",""https://content.adidas.co.in/static/Product-DB3390/Men_TRAINING_SHOES_LOW_DB3390_6.jpg""]",2020-04-13T15:07:56
2481,Men's adidas Training Pureboost Trainer Shoes,DB3389,11999,7199,40,Adidas,"Made for running and cross training, these versatile shoes have a breathable knit upper. A strap at the ankle lends extra support. Responsive cushioning provides endless energy return with every stride.",0,0,"[""https://content.adidas.co.in/static/Product-DB3389/Men_TRAINING_SHOES_LOW_DB3389_1.jpg"",""https://content.adidas.co.in/static/Product-DB3389/Men_TRAINING_SHOES_LOW_DB3389_2.jpg"",""https://content.adidas.co.in/static/Product-DB3389/Men_TRAINING_SHOES_LOW_DB3389_3.jpg"",""https://content.adidas.co.in/static/Product-DB3389/Men_TRAINING_SHOES_LOW_DB3389_4.jpg"",""https://content.adidas.co.in/static/Product-DB3389/Men_TRAINING_SHOES_LOW_DB3389_5.jpg"",""https://content.adidas.co.in/static/Product-DB3389/Men_TRAINING_SHOES_LOW_DB3389_6.jpg""]",2020-04-13T15:07:54
885,Unisex adidas Originals Marathon Tech Shoes,EE4926,11999,7199,40,Adidas,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The rugged upper mixes breathable mesh and suede overlays with iconic 3-Stripes branding. A midfoot webbing print highlights the addition of responsive Boost cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-EE4926/Unisex_ORIGINALS_SHOES_LOW_EE4926_1.jpg"",""https://content.adidas.co.in/static/Product-EE4926/Unisex_ORIGINALS_SHOES_LOW_EE4926_2.jpg"",""https://content.adidas.co.in/static/Product-EE4926/Unisex_ORIGINALS_SHOES_LOW_EE4926_3.jpg"",""https://content.adidas.co.in/static/Product-EE4926/Unisex_ORIGINALS_SHOES_LOW_EE4926_4.jpg"",""https://content.adidas.co.in/static/Product-EE4926/Unisex_ORIGINALS_SHOES_LOW_EE4926_5.jpg"",""https://content.adidas.co.in/static/Product-EE4926/Unisex_ORIGINALS_SHOES_LOW_EE4926_6.jpg""]",2020-04-13T15:06:49
879,Women's adidas Originals Falcon RX Shoes,EE5018,11999,7199,40,Adidas,"Fearless '90s confidence inspires these shoes. They echo the look of retro sneakers with a chunky, sculpted outsole. A glossy paint effect gives the soft leather upper a striking look. A wide elastic band makes them easy to slip on and off.",0,0,"[""https://content.adidas.co.in/static/Product-EE5018/Women_ORIGINALS_SHOES_LOW_EE5018_1.jpg"",""https://content.adidas.co.in/static/Product-EE5018/Women_ORIGINALS_SHOES_LOW_EE5018_2.jpg"",""https://content.adidas.co.in/static/Product-EE5018/Women_ORIGINALS_SHOES_LOW_EE5018_3.jpg"",""https://content.adidas.co.in/static/Product-EE5018/Women_ORIGINALS_SHOES_LOW_EE5018_4.jpg"",""https://content.adidas.co.in/static/Product-EE5018/Women_ORIGINALS_SHOES_LOW_EE5018_5.jpg"",""https://content.adidas.co.in/static/Product-EE5018/Women_ORIGINALS_SHOES_LOW_EE5018_6.jpg""]",2020-04-13T15:06:49
878,Women's adidas Originals I-5923 Shoes,EE4950,11999,7199,40,Adidas,"These lightweight shoes fuse '70s style with modern technology. Flashing retro colours, the leather upper is accented with stretchy mesh and faux suede details. Serrated 3-Stripes add a vintage detail. Responsive cushioning energises every stride.",0,0,"[""https://content.adidas.co.in/static/Product-EE4950/Women_ORIGINALS_SHOES_LOW_EE4950_1.jpg"",""https://content.adidas.co.in/static/Product-EE4950/Women_ORIGINALS_SHOES_LOW_EE4950_2.jpg"",""https://content.adidas.co.in/static/Product-EE4950/Women_ORIGINALS_SHOES_LOW_EE4950_3.jpg"",""https://content.adidas.co.in/static/Product-EE4950/Women_ORIGINALS_SHOES_LOW_EE4950_4.jpg"",""https://content.adidas.co.in/static/Product-EE4950/Women_ORIGINALS_SHOES_LOW_EE4950_5.jpg"",""https://content.adidas.co.in/static/Product-EE4950/Women_ORIGINALS_SHOES_LOW_EE4950_6.jpg""]",2020-04-13T15:06:49
912,Men's adidas Running Solar Drive 19 Shoes,EF0789,11999,7199,40,Adidas,Feel confident on your daily run. These men's shoes have a breathable mesh upper that's designed for an irritation-free fit. A Solar Propulsion Rail helps to guide the foot from touchdown to toe-off. Responsive cushioning returns energy to your stride.  ,0,0,"[""https://content.adidas.co.in/static/Product-EF0789/Men_RUNNING_SHOES_LOW_EF0789_1.jpg"",""https://content.adidas.co.in/static/Product-EF0789/Men_RUNNING_SHOES_LOW_EF0789_2.jpg"",""https://content.adidas.co.in/static/Product-EF0789/Men_RUNNING_SHOES_LOW_EF0789_3.jpg"",""https://content.adidas.co.in/static/Product-EF0789/Men_RUNNING_SHOES_LOW_EF0789_4.jpg"",""https://content.adidas.co.in/static/Product-EF0789/Men_RUNNING_SHOES_LOW_EF0789_5.jpg"",""https://content.adidas.co.in/static/Product-EF0789/Men_RUNNING_SHOES_LOW_EF0789_6.jpg""]",2020-04-13T15:06:50
913,Men's adidas Running Solar Drive 19 Shoes,EF0787,11999,7199,40,Adidas,Feel confident on your daily run. These men's shoes have a breathable mesh upper that's designed for an irritation-free fit. A Solar Propulsion Rail helps to guide the foot from touchdown to toe-off. Responsive cushioning returns energy to your stride.  ,0,0,"[""https://content.adidas.co.in/static/Product-EF0787/Men_RUNNING_SHOES_LOW_EF0787_1.jpg"",""https://content.adidas.co.in/static/Product-EF0787/Men_RUNNING_SHOES_LOW_EF0787_2.jpg"",""https://content.adidas.co.in/static/Product-EF0787/Men_RUNNING_SHOES_LOW_EF0787_3.jpg"",""https://content.adidas.co.in/static/Product-EF0787/Men_RUNNING_SHOES_LOW_EF0787_4.jpg"",""https://content.adidas.co.in/static/Product-EF0787/Men_RUNNING_SHOES_LOW_EF0787_5.jpg"",""https://content.adidas.co.in/static/Product-EF0787/Men_RUNNING_SHOES_LOW_EF0787_6.jpg""]",2020-04-13T15:06:50
52,Women's adidas Originals Marathon Tech Shoes,EE4954,11999,7199,40,Adidas,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The upper mixes breathable mesh and suede overlays with metallic details. A grid print on the midsole highlights the addition of responsive Boost cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-EE4954/Women_ORIGINALS_SHOES_LOW_EE4954_1.jpg"",""https://content.adidas.co.in/static/Product-EE4954/Women_ORIGINALS_SHOES_LOW_EE4954_2.jpg"",""https://content.adidas.co.in/static/Product-EE4954/Women_ORIGINALS_SHOES_LOW_EE4954_3.jpg"",""https://content.adidas.co.in/static/Product-EE4954/Women_ORIGINALS_SHOES_LOW_EE4954_4.jpg"",""https://content.adidas.co.in/static/Product-EE4954/Women_ORIGINALS_SHOES_LOW_EE4954_5.jpg"",""https://content.adidas.co.in/static/Product-EE4954/Women_ORIGINALS_SHOES_LOW_EE4954_6.jpg""]",2020-04-13T15:06:19
914,Men's adidas Running SenseBoost GO LTD Shoes,G26994,11999,7199,40,Adidas,"Stoplights, dogs on leashes, bikes and speeding cars. These shoes are made for the quick swerves of city running. They have a light and flexible knit upper that allows full freedom of movement. A wide forefoot and heel platform provide a stable base for lateral movement.",0,0,"[""https://content.adidas.co.in/static/Product-G26994/Men_RUNNING_SHOES_LOW_G26994_1.jpg"",""https://content.adidas.co.in/static/Product-G26994/Men_RUNNING_SHOES_LOW_G26994_2.jpg"",""https://content.adidas.co.in/static/Product-G26994/Men_RUNNING_SHOES_LOW_G26994_3.jpg"",""https://content.adidas.co.in/static/Product-G26994/Men_RUNNING_SHOES_LOW_G26994_4.jpg"",""https://content.adidas.co.in/static/Product-G26994/Men_RUNNING_SHOES_LOW_G26994_5.jpg"",""https://content.adidas.co.in/static/Product-G26994/Men_RUNNING_SHOES_LOW_G26994_6.jpg""]",2020-04-13T15:06:50
916,Men's adidas Running SenseBoost GO Shoes,EF1581,11999,7199,40,Adidas,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step. ",0,0,"[""https://content.adidas.co.in/static/Product-EF1581/Men_RUNNING_SHOES_LOW_EF1581_1.jpg"",""https://content.adidas.co.in/static/Product-EF1581/Men_RUNNING_SHOES_LOW_EF1581_2.jpg"",""https://content.adidas.co.in/static/Product-EF1581/Men_RUNNING_SHOES_LOW_EF1581_3.jpg"",""https://content.adidas.co.in/static/Product-EF1581/Men_RUNNING_SHOES_LOW_EF1581_4.jpg"",""https://content.adidas.co.in/static/Product-EF1581/Men_RUNNING_SHOES_LOW_EF1581_5.jpg"",""https://content.adidas.co.in/static/Product-EF1581/Men_RUNNING_SHOES_LOW_EF1581_6.jpg""]",2020-04-13T15:06:50
2616,Men's adidas Originals by Alexander Wang Adilette Lycra Slides,G28220,11999,7199,40,Adidas,Sweat it out with Alexander Wang. The designer embraces a nostalgic workout aesthetic with performance-inspired garments that can be worn to the club or the gym. These Adilette slides have a puffy bandage upper with aerobics-inspired graphics.,0,0,"[""https://content.adidas.co.in/static/Product-G28220/adidas_G28220_1.jpg"",""https://content.adidas.co.in/static/Product-G28220/adidas_G28220_2.jpg"",""https://content.adidas.co.in/static/Product-G28220/adidas_G28220_3.jpg"",""https://content.adidas.co.in/static/Product-G28220/adidas_G28220_4.jpg"",""https://content.adidas.co.in/static/Product-G28220/adidas_G28220_5.jpg"",""https://content.adidas.co.in/static/Product-G28220/adidas_G28220_6.jpg""]",2020-04-13T15:07:59
1022,Women's adidas Originals ZX Torsion Shoes,EE4843,11999,7199,40,Adidas,"ZX has always stood for innovation. These women's shoes build on that legacy by combining full-length energy-returning Boost with an X-shaped Torsion System Bar for extra stability. A mesh upper has suede, leather and reflective elements for a textured look.",0,0,"[""https://content.adidas.co.in/static/Product-EE4843/Women_ORIGINALS_SHOES_LOW_EE4843_1.jpg"",""https://content.adidas.co.in/static/Product-EE4843/Women_ORIGINALS_SHOES_LOW_EE4843_2.jpg"",""https://content.adidas.co.in/static/Product-EE4843/Women_ORIGINALS_SHOES_LOW_EE4843_3.jpg"",""https://content.adidas.co.in/static/Product-EE4843/Women_ORIGINALS_SHOES_LOW_EE4843_4.jpg"",""https://content.adidas.co.in/static/Product-EE4843/Women_ORIGINALS_SHOES_LOW_EE4843_5.jpg"",""https://content.adidas.co.in/static/Product-EE4843/Women_ORIGINALS_SHOES_LOW_EE4843_6.jpg""]",2020-04-13T15:06:55
886,Unisex adidas Originals Marathon Tech Shoes,EE4918,11999,7199,40,Adidas,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The rugged upper mixes breathable mesh and suede overlays with iconic 3-Stripes branding. A midfoot webbing print highlights the addition of responsive Boost cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-EE4918/Unisex_ORIGINALS_SHOES_LOW_EE4918_1.jpg"",""https://content.adidas.co.in/static/Product-EE4918/Unisex_ORIGINALS_SHOES_LOW_EE4918_2.jpg"",""https://content.adidas.co.in/static/Product-EE4918/Unisex_ORIGINALS_SHOES_LOW_EE4918_3.jpg"",""https://content.adidas.co.in/static/Product-EE4918/Unisex_ORIGINALS_SHOES_LOW_EE4918_4.jpg"",""https://content.adidas.co.in/static/Product-EE4918/Unisex_ORIGINALS_SHOES_LOW_EE4918_5.jpg"",""https://content.adidas.co.in/static/Product-EE4918/Unisex_ORIGINALS_SHOES_LOW_EE4918_6.jpg""]",2020-04-13T15:06:49
2497,Men's adidas Originals POD-S3.1 Shoes,BD7878,13999,6999,50,Adidas,"The '90s sensation is back, updated with more style and comfort. These shoes flash contrast colour and nubuck details on a soft, open-weave knit upper. The distinctive P.O.D. midsole has a supportive TPU bridge, and Boost cushioning adds an elevated level of comfort.",0,0,"[""https://content.adidas.co.in/static/Product-BD7878/MEN_Originals_SHOES_LOW_BD7878_1.jpg"",""https://content.adidas.co.in/static/Product-BD7878/MEN_Originals_SHOES_LOW_BD7878_2.jpg"",""https://content.adidas.co.in/static/Product-BD7878/MEN_Originals_SHOES_LOW_BD7878_3.jpg"",""https://content.adidas.co.in/static/Product-BD7878/MEN_Originals_SHOES_LOW_BD7878_4.jpg"",""https://content.adidas.co.in/static/Product-BD7878/MEN_Originals_SHOES_LOW_BD7878_5.jpg"",""https://content.adidas.co.in/static/Product-BD7878/MEN_Originals_SHOES_LOW_BD7878_6.jpg""]",2020-04-13T15:07:55
2556,Men's Football Predator 20.3 LL Turf Boots,EE9576,6999,6999,0,Adidas,"It shows no mercy. It feels no pity. Every inch of its fearsome frame has mutated to fulfil its single, Unrelenting Goal. Domination. The Predator 20 is here and it's hungry for control. Legal? Absolutely. Fair? Who Cares? Get a grip, playtime's over. ",0,0,"[""https://content.adidas.co.in/static/Product-EE9576/MEN_FOOTBALL_SHOES_EE9576_1.jpg"",""https://content.adidas.co.in/static/Product-EE9576/MEN_FOOTBALL_SHOES_EE9576_2.jpg"",""https://content.adidas.co.in/static/Product-EE9576/MEN_FOOTBALL_SHOES_EE9576_3.jpg"",""https://content.adidas.co.in/static/Product-EE9576/MEN_FOOTBALL_SHOES_EE9576_4.jpg"",""https://content.adidas.co.in/static/Product-EE9576/MEN_FOOTBALL_SHOES_EE9576_5.jpg"",""https://content.adidas.co.in/static/Product-EE9576/MEN_FOOTBALL_SHOES_EE9576_6.jpg""]",2020-04-13T15:07:57
2218,Men's Basketball Gametalker Shoes ,EH1172,6999,6999,0,Adidas,Classic adidas hardwood style with modern attitude. These basketball shoes let you live and breathe the game in cushioned comfort. They're lightweight and low cut with a herringbone outsole so you can back up your talk on any surface.,0,0,"[""https://content.adidas.co.in/static/Product-EH1172/MEN_BASKETBALL_SHOES_EH1172_1.jpg"",""https://content.adidas.co.in/static/Product-EH1172/MEN_BASKETBALL_SHOES_EH1172_2.jpg"",""https://content.adidas.co.in/static/Product-EH1172/MEN_BASKETBALL_SHOES_EH1172_3.jpg"",""https://content.adidas.co.in/static/Product-EH1172/MEN_BASKETBALL_SHOES_EH1172_4.jpg"",""https://content.adidas.co.in/static/Product-EH1172/MEN_BASKETBALL_SHOES_EH1172_5.jpg"",""https://content.adidas.co.in/static/Product-EH1172/MEN_BASKETBALL_SHOES_EH1172_6.jpg""]",2020-04-13T15:07:44
255,Women's adidas Originals POD-S3.1 Shoes,CG6188,13999,6999,50,Adidas,"The '90s sensation is back, updated with more style and comfort. These shoes give a nod to the technical history of the P.O.D. system with a heat-print graphic on the sockliner and on the soft, sock-like adidas Primeknit upper. The distinctive P.O.D. midsole has a supportive TPU bridge, and Boost cushioning adds an elevated level of comfort.",0,0,"[""https://content.adidas.co.in/static/Product-CG6188/WOMEN_Originals_SHOES_LOW_CG6188_1.jpg"",""https://content.adidas.co.in/static/Product-CG6188/WOMEN_Originals_SHOES_LOW_CG6188_2.jpg"",""https://content.adidas.co.in/static/Product-CG6188/WOMEN_Originals_SHOES_LOW_CG6188_3.jpg"",""https://content.adidas.co.in/static/Product-CG6188/WOMEN_Originals_SHOES_LOW_CG6188_4.jpg"",""https://content.adidas.co.in/static/Product-CG6188/WOMEN_Originals_SHOES_LOW_CG6188_5.jpg"",""https://content.adidas.co.in/static/Product-CG6188/WOMEN_Originals_SHOES_LOW_CG6188_6.jpg""]",2020-04-13T15:06:28
